attempt_id,payment_id,action,attempt_number,timestamp,result,recovered_amount
A00000406,P000406,message,1,2026-01-08 13:29:00,failed,0.0
A00000407,P000407,escalate,1,2026-06-06 13:28:00,success,2632.25
A00000408,P000408,payment_link,1,2026-06-23 21:13:00,success,1655.99
A00000409,P000409,stop,1,2026-02-18 01:06:00,failed,0.0
A00000410,P000410,escalate,1,2026-02-09 21:19:00,failed,0.0
A00000411,P000411,stop,1,2026-02-20 00:03:00,failed,0.0
A00000412,P000412,message,1,2026-02-06 02:34:00,success,735.14
A00000413,P000413,escalate,1,2026-03-17 01:17:00,failed,0.0
A00000414,P000414,escalate,1,2026-06-02 02:25:00,failed,0.0
A00000415,P000415,message,1,2026-01-21 15:15:00,success,20728.94
A00000416,P000416,message,1,2026-03-02 03:45:00,success,27630.54
A00000417,P000417,escalate,1,2026-05-04 06:33:00,failed,0.0
A00000418,P000418,payment_link,1,2026-06-03 00:18:00,success,1077.85
A00000419,P000419,payment_link,1,2026-06-08 19:10:00,failed,0.0
A00000420,P000420,stop,1,2026-05-25 23:47:00,failed,0.0
A00000421,P000421,payment_link,1,2026-01-10 12:22:00,success,2438.21
A00000422,P000422,retry,1,2026-05-21 11:52:00,failed,0.0
A00000423,P000423,message,1,2026-02-23 05:28:00,failed,0.0
A00000424,P000424,retry,1,2026-04-11 01:38:00,failed,0.0
A00000425,P000425,message,1,2026-05-17 08:12:00,failed,0.0
A00000426,P000426,retry,1,2026-03-08 15:41:00,success,1257.78
A00000427,P000427,stop,1,2026-04-11 02:33:00,failed,0.0
A00000428,P000428,message,1,2026-01-04 03:55:00,failed,0.0
A00000429,P000429,message,1,2026-03-15 15:58:00,success,1750.36
A00000430,P000430,retry,1,2026-04-13 19:43:00,success,2047.85
A00000431,P000431,message,1,2026-05-04 05:01:00,failed,0.0
A00000432,P000432,retry,1,2026-02-08 03:27:00,success,1641.95
A00000433,P000433,message,1,2026-01-18 05:58:00,success,1384.59
A00000434,P000434,escalate,1,2026-01-15 09:28:00,success,1298.72
A00000435,P000435,payment_link,1,2026-01-19 15:38:00,success,2972.7
A00000436,P000436,payment_link,1,2026-05-13 20:03:00,success,4372.92
A00000437,P000437,escalate,1,2026-06-07 14:07:00,failed,0.0
A00000438,P000438,message,1,2026-01-13 01:42:00,failed,0.0
A00000439,P000439,payment_link,1,2026-03-22 08:08:00,success,970.53
A00000440,P000440,payment_link,1,2026-05-13 22:19:00,success,1240.16
A00000441,P000441,message,1,2026-06-25 20:48:00,success,1585.03
A00000442,P000442,retry,1,2026-02-13 09:45:00,success,2230.75
A00000443,P000443,message,1,2026-01-30 14:50:00,success,2765.55
A00000444,P000444,retry,1,2026-02-27 22:06:00,failed,0.0
A00000445,P000445,escalate,1,2026-02-08 16:30:00,failed,0.0
A00000446,P000446,retry,1,2026-02-14 11:07:00,success,5504.36
A00000447,P000447,payment_link,1,2026-03-07 21:02:00,failed,0.0
A00000448,P000448,stop,1,2026-03-01 22:47:00,failed,0.0
A00000449,P000449,stop,1,2026-06-29 19:34:00,failed,0.0
A00000450,P000450,stop,1,2026-01-08 07:37:00,failed,0.0
A00000451,P000451,message,1,2026-01-11 20:44:00,failed,0.0
A00000452,P000452,retry,1,2026-01-12 20:42:00,failed,0.0
A00000453,P000453,stop,1,2026-02-09 12:52:00,failed,0.0
A00000454,P000454,stop,1,2026-06-04 03:59:00,success,5399.54
A00000455,P000455,payment_link,1,2026-06-11 13:26:00,success,2934.83
A00000456,P000456,message,1,2026-03-21 02:54:00,failed,0.0
A00000457,P000457,escalate,1,2026-02-27 00:28:00,failed,0.0
A00000458,P000458,message,1,2026-02-25 12:04:00,failed,0.0
A00000459,P000459,retry,1,2026-06-28 00:21:00,failed,0.0
A00000460,P000460,payment_link,1,2026-03-31 04:25:00,failed,0.0
A00000461,P000461,escalate,1,2026-02-19 02:48:00,failed,0.0
A00000462,P000462,payment_link,1,2026-01-16 14:46:00,failed,0.0
A00000463,P000463,payment_link,1,2026-06-02 06:48:00,success,999.06
A00000464,P000464,retry,1,2026-03-11 05:47:00,success,2083.9
A00000465,P000465,stop,1,2026-06-11 14:04:00,failed,0.0
A00000466,P000466,escalate,1,2026-04-21 11:03:00,success,2048.01
A00000467,P000467,stop,1,2026-01-23 07:47:00,failed,0.0
A00000468,P000468,payment_link,1,2026-04-22 11:07:00,success,3910.92
A00000469,P000469,message,1,2026-05-16 15:24:00,success,1892.51
A00000470,P000470,retry,1,2026-02-12 08:10:00,failed,0.0
A00000471,P000471,stop,1,2026-04-19 01:46:00,success,4054.08
A00000472,P000472,stop,1,2026-03-28 01:28:00,failed,0.0
A00000473,P000473,escalate,1,2026-03-03 16:47:00,success,4065.14
A00000474,P000474,message,1,2026-06-16 01:01:00,success,1662.4
A00000475,P000475,escalate,1,2026-04-06 13:25:00,failed,0.0
A00000476,P000476,message,1,2026-03-18 18:53:00,failed,0.0
A00000477,P000477,stop,1,2026-04-01 05:20:00,failed,0.0
A00000478,P000478,payment_link,1,2026-06-19 07:51:00,failed,0.0
A00000479,P000479,payment_link,1,2026-06-26 08:34:00,failed,0.0
A00000480,P000480,message,1,2026-03-20 19:32:00,failed,0.0
A00000481,P000481,escalate,1,2026-05-11 12:59:00,failed,0.0
A00000482,P000482,escalate,1,2026-01-17 20:42:00,failed,0.0
A00000483,P000483,stop,1,2026-01-17 23:03:00,failed,0.0
A00000484,P000484,retry,1,2026-01-01 06:48:00,success,3947.79
A00000485,P000485,payment_link,1,2026-06-14 03:25:00,success,1960.92
A00000486,P000486,message,1,2026-06-02 12:29:00,failed,0.0
A00000487,P000487,payment_link,1,2026-02-26 03:59:00,success,2663.17
A00000488,P000488,escalate,1,2026-03-17 04:07:00,failed,0.0
A00000489,P000489,escalate,1,2026-04-13 17:03:00,failed,0.0
A00000490,P000490,retry,1,2026-05-26 20:37:00,failed,0.0
A00000491,P000491,stop,1,2026-01-20 15:08:00,failed,0.0
A00000492,P000492,stop,1,2026-06-05 12:29:00,failed,0.0
A00000493,P000493,stop,1,2026-05-09 13:11:00,failed,0.0
A00000494,P000494,retry,1,2026-03-19 17:41:00,success,5196.53
A00000495,P000495,stop,1,2026-06-04 03:29:00,failed,0.0
A00000496,P000496,escalate,1,2026-05-25 09:25:00,success,1468.44
A00000497,P000497,retry,1,2026-04-09 04:31:00,success,1468.1
A00000498,P000498,escalate,1,2026-04-11 07:04:00,failed,0.0
A00000499,P000499,payment_link,1,2026-03-13 09:26:00,success,4731.89
A00000500,P000500,escalate,1,2026-02-08 17:27:00,failed,0.0
A00000501,P000501,stop,1,2026-05-21 12:32:00,failed,0.0
A00000502,P000502,stop,1,2026-05-11 00:47:00,failed,0.0
A00000503,P000503,stop,1,2026-05-16 16:38:00,failed,0.0
A00000504,P000504,stop,1,2026-06-05 12:39:00,failed,0.0
A00000505,P000505,retry,1,2026-01-19 12:05:00,failed,0.0
A00000506,P000506,escalate,1,2026-04-01 00:01:00,failed,0.0
A00000507,P000507,message,1,2026-06-06 08:42:00,failed,0.0
A00000508,P000508,escalate,1,2026-04-01 11:03:00,failed,0.0
A00000509,P000509,retry,1,2026-04-09 07:45:00,success,4977.3
A00000510,P000510,retry,1,2026-01-22 04:21:00,success,880.24
A00000511,P000511,payment_link,1,2026-01-19 15:36:00,success,6131.94
A00000512,P000512,retry,1,2026-03-26 15:58:00,failed,0.0
A00000513,P000513,stop,1,2026-06-13 15:00:00,failed,0.0
A00000514,P000514,stop,1,2026-01-04 17:36:00,failed,0.0
A00000515,P000515,message,1,2026-05-20 02:58:00,success,6821.16
A00000516,P000516,message,1,2026-05-07 22:20:00,success,1611.79
A00000517,P000517,message,1,2026-01-28 14:10:00,failed,0.0
A00000518,P000518,stop,1,2026-04-12 07:47:00,failed,0.0
A00000519,P000519,message,1,2026-02-13 20:24:00,failed,0.0
A00000520,P000520,retry,1,2026-06-29 01:31:00,failed,0.0
A00000521,P000521,payment_link,1,2026-04-20 02:02:00,failed,0.0
A00000522,P000522,message,1,2026-03-23 05:07:00,success,5304.23
A00000523,P000523,stop,1,2026-03-08 05:29:00,failed,0.0
A00000524,P000524,stop,1,2026-06-15 15:00:00,failed,0.0
A00000525,P000525,stop,1,2026-02-02 04:33:00,failed,0.0
A00000526,P000526,escalate,1,2026-06-08 11:35:00,failed,0.0
A00000527,P000527,retry,1,2026-05-18 23:58:00,success,2046.78
A00000528,P000528,retry,1,2026-05-12 23:56:00,success,9019.84
A00000529,P000529,escalate,1,2026-05-25 23:12:00,failed,0.0
A00000530,P000530,retry,1,2026-06-16 00:59:00,success,3251.31
A00000531,P000531,message,1,2026-02-22 19:02:00,success,986.2
A00000532,P000532,escalate,1,2026-03-08 10:17:00,failed,0.0
A00000533,P000533,message,1,2026-02-09 06:43:00,success,7203.38
A00000534,P000534,stop,1,2026-01-30 08:43:00,failed,0.0
A00000535,P000535,escalate,1,2026-04-10 11:59:00,failed,0.0
A00000536,P000536,retry,1,2026-04-26 20:21:00,failed,0.0
A00000537,P000537,escalate,1,2026-03-17 02:06:00,success,936.14
A00000538,P000538,escalate,1,2026-03-19 19:55:00,success,1678.23
A00000539,P000539,message,1,2026-01-16 04:26:00,failed,0.0
A00000540,P000540,payment_link,1,2026-05-05 07:31:00,success,2129.3
A00000541,P000541,payment_link,1,2026-06-06 06:46:00,success,2683.41
A00000542,P000542,payment_link,1,2026-03-31 14:17:00,success,4167.33
A00000543,P000543,retry,1,2026-05-04 01:41:00,failed,0.0
A00000544,P000544,payment_link,1,2026-05-18 17:52:00,failed,0.0
A00000545,P000545,escalate,1,2026-03-04 17:12:00,failed,0.0
A00000546,P000546,stop,1,2026-02-17 17:09:00,failed,0.0
A00000547,P000547,stop,1,2026-06-17 02:52:00,failed,0.0
A00000548,P000548,escalate,1,2026-05-20 00:45:00,failed,0.0
A00000549,P000549,payment_link,1,2026-06-11 02:16:00,failed,0.0
A00000550,P000550,payment_link,1,2026-02-25 05:29:00,success,2093.5
A00000551,P000551,message,1,2026-05-16 05:08:00,failed,0.0
A00000552,P000552,message,1,2026-02-01 19:47:00,failed,0.0
A00000553,P000553,retry,1,2026-03-03 21:16:00,failed,0.0
A00000554,P000554,message,1,2026-01-10 16:35:00,failed,0.0
A00000555,P000555,retry,1,2026-05-18 10:55:00,failed,0.0
A00000556,P000556,escalate,1,2026-05-18 18:11:00,success,4544.29
A00000557,P000557,message,1,2026-06-24 06:25:00,failed,0.0
A00000558,P000558,retry,1,2026-04-05 17:07:00,failed,0.0
A00000559,P000559,escalate,1,2026-04-27 23:04:00,failed,0.0
A00000560,P000560,retry,1,2026-03-03 04:46:00,failed,0.0
A00000561,P000561,message,1,2026-06-14 13:55:00,success,7708.24
A00000562,P000562,retry,1,2026-06-02 16:05:00,success,17849.66
A00000563,P000563,escalate,1,2026-03-30 06:55:00,success,2293.66
A00000564,P000564,payment_link,1,2026-05-16 05:25:00,success,3224.44
A00000565,P000565,escalate,1,2026-04-18 09:50:00,success,3029.81
A00000566,P000566,escalate,1,2026-04-08 07:10:00,failed,0.0
A00000567,P000567,message,1,2026-03-29 06:57:00,success,2495.98
A00000568,P000568,retry,1,2026-06-09 19:13:00,success,5748.59
A00000569,P000569,retry,1,2026-05-14 22:31:00,success,1281.58
A00000570,P000570,payment_link,1,2026-04-23 15:21:00,failed,0.0
A00000571,P000571,stop,1,2026-04-27 16:20:00,failed,0.0
A00000572,P000572,payment_link,1,2026-02-19 08:36:00,success,2386.06
A00000573,P000573,payment_link,1,2026-01-21 05:52:00,success,1841.02
A00000574,P000574,message,1,2026-02-11 02:02:00,success,6347.08
A00000575,P000575,payment_link,1,2026-06-09 00:12:00,failed,0.0
A00000576,P000576,escalate,1,2026-05-30 02:17:00,failed,0.0
A00000577,P000577,payment_link,1,2026-05-19 23:16:00,success,2402.95
A00000578,P000578,payment_link,1,2026-05-22 04:38:00,failed,0.0
A00000579,P000579,message,1,2026-03-05 19:00:00,success,1819.8
A00000580,P000580,retry,1,2026-01-18 09:49:00,failed,0.0
A00000581,P000581,retry,1,2026-02-19 20:57:00,success,3282.71
A00000582,P000582,payment_link,1,2026-06-09 02:35:00,failed,0.0
A00000583,P000583,retry,1,2026-03-24 06:08:00,success,1610.87
A00000584,P000584,stop,1,2026-04-30 22:21:00,failed,0.0
A00000585,P000585,stop,1,2026-01-02 08:33:00,failed,0.0
A00000586,P000586,retry,1,2026-02-26 00:55:00,success,688.89
A00000587,P000587,stop,1,2026-02-08 03:28:00,failed,0.0
A00000588,P000588,message,1,2026-06-24 02:45:00,success,3362.39
A00000589,P000589,stop,1,2026-01-25 14:17:00,failed,0.0
A00000590,P000590,message,1,2026-02-26 19:51:00,success,1654.46
A00000591,P000591,stop,1,2026-06-08 03:36:00,failed,0.0
A00000592,P000592,escalate,1,2026-02-12 07:38:00,failed,0.0
A00000593,P000593,message,1,2026-06-15 10:42:00,failed,0.0
A00000594,P000594,stop,1,2026-06-08 23:55:00,failed,0.0
A00000595,P000595,stop,1,2026-06-09 16:11:00,success,851.34
A00000596,P000596,payment_link,1,2026-06-04 18:30:00,success,5670.88
A00000597,P000597,escalate,1,2026-02-10 03:23:00,failed,0.0
A00000598,P000598,stop,1,2026-03-19 09:43:00,failed,0.0
A00000599,P000599,payment_link,1,2026-04-06 13:44:00,failed,0.0
A00000600,P000600,stop,1,2026-04-15 18:52:00,success,4737.84
A00000601,P000601,payment_link,1,2026-05-10 16:38:00,success,5025.31
A00000602,P000602,escalate,1,2026-04-09 04:23:00,failed,0.0
A00000603,P000603,retry,1,2026-05-13 18:39:00,success,872.24
A00000604,P000604,retry,1,2026-06-19 00:36:00,failed,0.0
A00000605,P000605,message,1,2026-01-08 13:19:00,success,5206.55
A00000606,P000606,stop,1,2026-01-27 01:11:00,failed,0.0
A00000607,P000607,retry,1,2026-05-08 23:25:00,failed,0.0
A00000608,P000608,retry,1,2026-01-15 13:38:00,failed,0.0
A00000609,P000609,stop,1,2026-03-11 00:01:00,failed,0.0
A00000610,P000610,message,1,2026-05-14 19:22:00,success,1227.0
A00000611,P000611,escalate,1,2026-03-25 02:50:00,success,4107.57
A00000612,P000612,retry,1,2026-04-28 00:55:00,success,3568.08
A00000613,P000613,payment_link,1,2026-01-06 16:25:00,success,1474.29
A00000614,P000614,escalate,1,2026-04-17 05:23:00,failed,0.0
A00000615,P000615,payment_link,1,2026-06-02 13:55:00,failed,0.0
A00000616,P000616,payment_link,1,2026-03-29 14:19:00,success,18013.96
A00000617,P000617,stop,1,2026-05-31 05:11:00,failed,0.0
A00000618,P000618,stop,1,2026-03-12 18:37:00,failed,0.0
A00000619,P000619,message,1,2026-06-19 21:13:00,success,1936.49
A00000620,P000620,retry,1,2026-01-17 19:57:00,success,36029.03
A00000621,P000621,stop,1,2026-05-25 06:37:00,failed,0.0
A00000622,P000622,escalate,1,2026-04-16 19:19:00,failed,0.0
A00000623,P000623,payment_link,1,2026-05-27 13:51:00,success,837.43
A00000624,P000624,payment_link,1,2026-06-05 13:04:00,failed,0.0
A00000625,P000625,message,1,2026-04-05 11:25:00,failed,0.0
A00000626,P000626,stop,1,2026-04-05 03:14:00,success,3995.98
A00000627,P000627,message,1,2026-05-21 21:41:00,failed,0.0
A00000628,P000628,stop,1,2026-05-10 04:59:00,failed,0.0
A00000629,P000629,payment_link,1,2026-03-24 03:57:00,failed,0.0
A00000630,P000630,stop,1,2026-03-23 14:55:00,failed,0.0
A00000631,P000631,payment_link,1,2026-05-11 02:53:00,success,2236.28
A00000632,P000632,stop,1,2026-04-24 04:57:00,failed,0.0
A00000633,P000633,escalate,1,2026-04-17 06:07:00,failed,0.0
A00000634,P000634,escalate,1,2026-01-30 01:41:00,success,9898.64
A00000635,P000635,escalate,1,2026-05-30 08:36:00,failed,0.0
A00000636,P000636,stop,1,2026-05-20 04:47:00,failed,0.0
A00000637,P000637,message,1,2026-02-01 08:10:00,success,39472.11
A00000638,P000638,escalate,1,2026-05-15 19:07:00,success,1875.83
A00000639,P000639,retry,1,2026-04-29 11:01:00,failed,0.0
A00000640,P000640,message,1,2026-06-22 16:34:00,failed,0.0
A00000641,P000641,stop,1,2026-06-06 19:24:00,failed,0.0
A00000642,P000642,message,1,2026-04-23 14:37:00,failed,0.0
A00000643,P000643,escalate,1,2026-06-23 05:49:00,failed,0.0
A00000644,P000644,stop,1,2026-05-19 00:03:00,failed,0.0
A00000645,P000645,message,1,2026-05-05 19:53:00,success,765.21
A00000646,P000646,retry,1,2026-03-26 02:06:00,failed,0.0
A00000647,P000647,stop,1,2026-03-16 17:16:00,failed,0.0
A00000648,P000648,payment_link,1,2026-01-26 00:19:00,failed,0.0
A00000649,P000649,payment_link,1,2026-05-22 11:39:00,success,3893.54
A00000650,P000650,retry,1,2026-05-20 22:30:00,success,3539.68
A00000651,P000651,stop,1,2026-02-08 22:31:00,success,4933.66
A00000652,P000652,escalate,1,2026-01-29 07:18:00,failed,0.0
A00000653,P000653,retry,1,2026-04-23 15:04:00,success,3699.6
A00000654,P000654,stop,1,2026-04-04 03:13:00,failed,0.0
A00000655,P000655,payment_link,1,2026-03-31 22:15:00,failed,0.0
A00000656,P000656,escalate,1,2026-03-02 13:23:00,failed,0.0
A00000657,P000657,retry,1,2026-04-05 01:56:00,failed,0.0
A00000658,P000658,message,1,2026-01-05 05:27:00,success,3069.36
A00000659,P000659,stop,1,2026-06-09 02:21:00,failed,0.0
A00000660,P000660,escalate,1,2026-03-20 06:01:00,failed,0.0
A00000661,P000661,payment_link,1,2026-03-29 14:36:00,failed,0.0
A00000662,P000662,message,1,2026-03-08 19:43:00,success,1015.87
A00000663,P000663,retry,1,2026-04-27 08:40:00,failed,0.0
A00000664,P000664,escalate,1,2026-02-13 22:03:00,success,10434.66
A00000665,P000665,payment_link,1,2026-02-14 08:29:00,success,5598.68
A00000666,P000666,retry,1,2026-05-29 06:48:00,failed,0.0
A00000667,P000667,message,1,2026-04-17 00:28:00,failed,0.0
A00000668,P000668,stop,1,2026-01-26 08:32:00,failed,0.0
A00000669,P000669,escalate,1,2026-03-08 13:10:00,failed,0.0
A00000670,P000670,escalate,1,2026-01-07 05:43:00,success,5207.65
A00000671,P000671,message,1,2026-04-26 15:28:00,failed,0.0
A00000672,P000672,payment_link,1,2026-06-04 20:17:00,failed,0.0
A00000673,P000673,message,1,2026-06-08 08:54:00,success,1295.67
A00000674,P000674,stop,1,2026-02-05 21:21:00,success,6640.44
A00000675,P000675,retry,1,2026-03-03 17:25:00,success,27364.53
A00000676,P000676,payment_link,1,2026-03-25 07:30:00,failed,0.0
A00000677,P000677,payment_link,1,2026-06-05 23:26:00,success,2379.85
A00000678,P000678,stop,1,2026-06-21 14:53:00,failed,0.0
A00000679,P000679,escalate,1,2026-03-21 16:23:00,success,1686.75
A00000680,P000680,retry,1,2026-04-24 18:29:00,failed,0.0
A00000681,P000681,payment_link,1,2026-03-22 12:54:00,success,1793.14
A00000682,P000682,message,1,2026-05-10 00:54:00,success,1304.92
A00000683,P000683,escalate,1,2026-01-17 17:44:00,success,1529.2
A00000684,P000684,message,1,2026-02-19 20:03:00,success,2502.54
A00000685,P000685,stop,1,2026-03-11 09:51:00,failed,0.0
A00000686,P000686,stop,1,2026-05-03 07:05:00,success,1968.06
A00000687,P000687,payment_link,1,2026-04-14 20:44:00,failed,0.0
A00000688,P000688,stop,1,2026-03-29 02:07:00,failed,0.0
A00000689,P000689,message,1,2026-05-20 06:30:00,failed,0.0
A00000690,P000690,payment_link,1,2026-03-28 10:19:00,failed,0.0
A00000691,P000691,escalate,1,2026-04-27 16:56:00,success,1300.75
A00000692,P000692,message,1,2026-01-19 17:21:00,success,482.41
A00000693,P000693,message,1,2026-03-24 01:37:00,success,6044.2
A00000694,P000694,escalate,1,2026-06-15 16:33:00,failed,0.0
A00000695,P000695,retry,1,2026-01-13 13:04:00,failed,0.0
A00000696,P000696,message,1,2026-03-14 07:01:00,failed,0.0
A00000697,P000697,escalate,1,2026-06-18 02:48:00,success,3876.85
A00000698,P000698,escalate,1,2026-06-15 21:38:00,failed,0.0
A00000699,P000699,message,1,2026-06-20 12:35:00,failed,0.0
A00000700,P000700,stop,1,2026-02-16 14:53:00,failed,0.0
A00000701,P000701,stop,1,2026-06-05 14:52:00,failed,0.0
A00000702,P000702,stop,1,2026-03-18 14:49:00,failed,0.0
A00000703,P000703,retry,1,2026-05-28 16:18:00,failed,0.0
A00000704,P000704,payment_link,1,2026-04-17 15:44:00,success,2725.07
A00000705,P000705,payment_link,1,2026-05-13 09:11:00,success,4599.57
A00000706,P000706,payment_link,1,2026-05-25 03:52:00,failed,0.0
A00000707,P000707,payment_link,1,2026-05-03 13:13:00,failed,0.0
A00000708,P000708,escalate,1,2026-04-05 18:02:00,failed,0.0
A00000709,P000709,retry,1,2026-01-19 06:10:00,success,3233.86
A00000710,P000710,message,1,2026-02-22 19:03:00,success,6904.69
A00000711,P000711,retry,1,2026-06-19 06:05:00,success,1647.25
A00000712,P000712,escalate,1,2026-02-20 13:02:00,success,947.33
A00000713,P000713,escalate,1,2026-06-02 17:36:00,success,3586.91
A00000714,P000714,retry,1,2026-02-22 15:43:00,failed,0.0
A00000715,P000715,message,1,2026-02-27 08:20:00,success,2142.65
A00000716,P000716,stop,1,2026-02-28 19:25:00,failed,0.0
A00000717,P000717,message,1,2026-03-13 04:47:00,success,1672.2
A00000718,P000718,retry,1,2026-06-19 18:29:00,failed,0.0
A00000719,P000719,payment_link,1,2026-05-03 10:15:00,failed,0.0
A00000720,P000720,payment_link,1,2026-03-01 05:53:00,failed,0.0
A00000721,P000721,stop,1,2026-06-17 13:50:00,failed,0.0
A00000722,P000722,message,1,2026-02-22 14:54:00,failed,0.0
A00000723,P000723,stop,1,2026-02-04 18:44:00,failed,0.0
A00000724,P000724,payment_link,1,2026-06-16 19:46:00,success,1818.12
A00000725,P000725,escalate,1,2026-03-22 09:27:00,failed,0.0
A00000726,P000726,message,1,2026-05-16 12:49:00,success,3356.95
A00000727,P000727,escalate,1,2026-01-08 15:44:00,failed,0.0
A00000728,P000728,stop,1,2026-06-06 02:21:00,failed,0.0
A00000729,P000729,stop,1,2026-05-17 09:26:00,failed,0.0
A00000730,P000730,payment_link,1,2026-03-03 23:15:00,success,308.53
A00000731,P000731,retry,1,2026-04-12 05:11:00,failed,0.0
A00000732,P000732,escalate,1,2026-05-13 23:09:00,success,4440.58
A00000733,P000733,escalate,1,2026-05-06 13:32:00,failed,0.0
A00000734,P000734,message,1,2026-03-28 07:51:00,failed,0.0
A00000735,P000735,payment_link,1,2026-01-23 02:38:00,success,13615.27
