customer_id,customer_ltv,total_successful_payments,total_failed_payments,average_payment_amount,preferred_payment_method
C00492,20829.292960325045,10,2,868.6772850708171,UPI
C00493,45305.862927497335,24,1,3607.1980405804143,UPI
C00494,34040.42166565684,23,1,2841.467695566108,Card
C00495,38501.73430901414,3,2,2011.868762424751,NetBanking
C00496,10835.408776256198,3,2,2816.858718073607,UPI
C00497,51490.12455738308,12,1,3872.4186898710172,Card
C00498,8725.890257866093,4,3,2979.470879964495,Card
C00499,13870.999937175726,4,5,2960.7259116328373,Card
C00500,23414.498416152936,8,2,922.0986664004945,Card
C00501,73622.55388048093,24,0,2826.0501063939664,UPI
C00502,6560.132639036392,1,8,1580.5214786937108,Card
C00503,36740.59030696341,5,1,3216.2837759716554,UPI
C00504,117921.07316577603,9,1,23162.315600963597,UPI
C00505,64240.126624530545,13,1,1190.9142651099587,NetBanking
C00506,49697.85203349924,10,2,1411.0611856863939,UPI
C00507,34104.36172809667,22,1,1360.5700812300872,UPI
C00508,78998.48391970035,11,1,22252.619941249282,Card
C00509,26514.306024485908,8,3,2186.954045449371,UPI
C00510,22343.188266547477,4,4,2155.9765381612983,Card
C00511,39744.74345669466,11,3,2366.3594785318983,UPI
C00512,39841.83411606483,9,1,2424.9372016666966,UPI
C00513,67550.1491662653,21,0,3212.6938998226315,UPI
C00514,73490.72855438734,17,0,3516.516883175921,Card
C00515,38216.01205953999,11,4,2850.4426385128963,UPI
C00516,63739.519025078414,8,2,3015.3764241412164,UPI
C00517,14972.960097924353,9,4,1755.0363243646311,UPI
C00518,26659.000015710015,10,3,2969.4046771265266,Card
C00519,70602.84723982884,19,2,1100.8688700572602,UPI
C00520,32259.645038584455,4,1,3996.0560419518556,UPI
C00521,50645.311628577096,8,0,5404.115140766327,UPI
C00522,32644.32455762178,7,1,786.3417547879343,UPI
C00523,29307.018249742483,6,4,1800.8204894161076,UPI
C00524,78527.93550255091,14,0,5182.843319217415,UPI
C00525,192928.02904441222,14,2,28882.673946907362,Card
C00526,88593.42427573155,13,0,2648.5282133870483,Card
C00527,10335.862829410082,5,3,2071.8623579227656,Card
C00528,10453.976242331677,4,3,3942.4082484351634,UPI
C00529,14670.232363211184,1,7,589.0983974284068,UPI
C00530,17150.947299175394,5,2,854.2415677949862,Card
C00531,19707.692843876106,6,3,3483.5539999345947,UPI
C00532,10441.48575592897,11,1,813.5017397815549,Card
C00533,9008.683930521287,7,3,1321.284604722507,UPI
C00534,4060.5605692484764,2,8,1041.0008102517438,UPI
C00535,14987.131759896802,5,1,1272.0301965988754,UPI
C00536,17007.799330079208,4,3,1769.1486967044973,UPI
C00537,42653.770992500475,22,0,5457.822476822935,Card
C00538,75365.75685869888,11,1,4346.998309736602,Card
C00539,40470.13813779883,11,1,3835.7712479945653,UPI
C00540,33184.452867590546,21,1,5018.729394570004,Card
C00541,27607.949627321912,20,2,2410.830219390128,UPI
C00542,13459.745611009721,4,3,2244.892918991607,Card
C00543,33466.85466002319,8,4,3451.5239153754424,UPI
C00544,34689.69436432148,11,2,2815.4153228284354,NetBanking
C00545,41783.89727682965,8,1,3492.335593390987,UPI
C00546,12691.490055158734,3,3,1197.9208979985406,Card
C00547,68751.9839541925,20,2,2651.4995985201913,UPI
C00548,44951.73490495866,23,1,5444.155349271071,UPI
C00549,41637.676727902974,16,2,1990.6155792656336,UPI
C00550,19855.956777597003,3,3,878.7004283427725,Card
C00551,60069.7179617091,15,2,5003.674726076505,UPI
C00552,6489.260550252371,1,8,2614.148814922352,UPI
C00553,14810.587254249767,10,2,805.4688144528552,UPI
C00554,78806.8774581026,19,2,3374.912633829806,UPI
C00555,38888.919826219084,18,2,1097.148990481704,NetBanking
C00556,25665.328738536682,15,1,5271.8820794082485,UPI
C00557,38475.8473417636,14,2,2183.2602222437054,UPI
C00558,8058.9055676666,4,3,2516.691534961508,UPI
C00559,18938.466533151557,7,3,1644.6384653492491,Card
C00560,28118.100172724236,7,3,1211.9608316242156,UPI
C00561,72294.16791726643,13,0,1982.491850043153,UPI
C00562,22206.177603745826,8,4,3362.6117324630677,UPI
C00563,8331.15354262753,8,4,1090.9009163224496,Card
C00564,56142.44017301645,9,1,3480.785301580081,UPI
C00565,47545.59214315146,20,1,1512.7069771040037,UPI
C00566,23291.564583125415,7,4,2442.099095529929,Card
C00567,46529.66547994615,20,0,3802.990327743583,Card
C00568,27401.404391750086,4,3,3824.7759403444666,UPI
C00569,59355.68900902069,15,0,4821.5121740448285,UPI
C00570,36065.872460488405,4,2,2685.2216168861996,NetBanking
C00571,28381.328998224304,10,1,3115.4165278414384,UPI
C00572,26183.342648695005,3,2,2584.0585035560853,UPI
C00573,64510.299533619465,16,0,3726.5394568654506,UPI
C00574,7744.316584468608,5,5,1438.7044567109078,UPI
C00575,32135.130420427813,20,0,5432.147339985316,UPI
C00576,13024.329472653131,6,4,2172.988911691128,UPI
C00577,31145.24071580283,4,2,847.8870262089979,Card
C00578,46257.52877658924,20,2,5186.126511132625,Card
C00579,43226.95242175002,16,2,4227.867454993108,Card
C00580,11313.490340336364,6,2,1907.736602615922,UPI
C00581,16188.518040461606,2,5,1951.3204346478365,UPI
C00582,49809.28987519929,15,1,5863.3315184639705,Card
C00583,77992.52230460168,18,2,5593.404506191203,UPI
C00584,57565.67263416227,18,0,4486.141187468076,UPI
C00585,21792.141314996843,6,3,3860.046277385196,UPI
C00586,30367.623562639335,8,1,753.8035832932064,UPI
C00587,5987.09675857997,5,8,2383.2069479347665,Card
C00588,58816.28721116642,19,1,5724.717798071623,UPI
C00589,13671.52742869925,5,1,3829.860468997789,UPI
C00590,6093.0394167485165,6,8,1570.226489397143,UPI
C00591,26044.631185793023,3,1,2695.3337866972306,Card
C00592,5202.2289742632365,6,7,1646.3257098490833,NetBanking
C00593,27554.20156003724,6,1,2288.6626674400577,UPI
C00594,75875.53401002241,9,0,4984.829306553629,UPI
C00595,85511.4766784077,13,0,4863.859523900239,NetBanking
C00596,79819.34312600341,9,1,1128.4042260652946,UPI
C00597,59064.338772040144,13,1,4749.2436070151725,Card
C00598,30604.989051446893,13,1,1873.6051753288953,NetBanking
C00599,33944.91939076235,19,1,2296.0973043969043,Card
C00600,164581.58964766987,14,2,24776.001176951322,UPI
C00601,9599.837162012325,10,3,904.7596920324797,Card
C00602,74016.50825126765,11,1,2753.4880253982515,Card
C00603,11761.371166419007,4,4,2480.4026397200805,Card
C00604,20849.738047997245,8,1,3453.931905164884,Card
C00605,20521.173366295712,3,2,3290.3888228545725,UPI
C00606,55037.61325876344,16,2,1149.1690446439015,Card
C00607,10050.76894162575,9,2,2868.6349352074867,NetBanking
C00608,23495.685072223212,3,1,1318.9733698588389,Card
C00609,57563.98548256949,16,1,2076.4123713773597,UPI
C00610,27253.39376494239,19,2,5361.211854478332,UPI
C00611,82933.43882109436,11,0,4888.932693788745,UPI
C00612,161364.83061360405,12,3,28249.610337346472,UPI
C00613,21563.386563413897,7,2,3570.1947768553014,UPI
C00614,80768.21429284802,16,1,1027.3941098801977,NetBanking
C00615,39581.699901743894,23,2,5193.164473542133,Card
C00616,23755.869746011158,7,2,3198.9676845462177,Card
C00617,37937.77324096182,11,4,3553.3986734901214,UPI
C00618,72038.12106161904,17,1,4445.534717889481,UPI
C00619,88225.27134418752,19,0,1442.4656420235583,NetBanking
C00620,24659.22942019154,6,1,1461.2220501129632,NetBanking
C00621,39336.57353348577,11,1,2123.3644589477035,Card
C00622,129840.49721555188,12,1,22648.39520804578,Card
C00623,6961.643196377428,4,3,982.3382328222956,UPI
C00624,71321.52263491627,19,2,1850.515224496206,Card
C00625,9375.441347184878,5,4,1374.4172689989005,UPI
C00626,15320.696085467556,3,1,2741.2614288468844,Card
C00627,63640.27261751855,18,0,2676.4830770687486,Card
C00628,79618.56312024832,17,1,1032.3050373064343,UPI
C00629,34355.21250164062,5,4,2943.461105250796,Card
C00630,242894.31263770774,20,0,14392.005259019155,UPI
C00631,12818.810898868542,2,9,2697.3462683941643,UPI
C00632,17511.810758124397,2,9,1806.5042766260194,UPI
C00633,79929.93727880329,10,1,8456.931681806655,UPI
C00634,242418.84791446966,18,1,16072.347941055148,NetBanking
C00635,69554.26958034489,12,1,4764.231876045764,Card
C00636,45620.441199632915,24,1,1840.0243274263912,UPI
C00637,39363.138550080694,6,2,1370.5947780773045,UPI
C00638,50981.868460374084,15,2,4289.553181040461,Card
C00639,6550.653960862589,3,5,1537.9135663026561,UPI
C00640,84412.767825742,9,2,1484.3540195132084,UPI
C00641,52512.48173174867,11,1,4914.3484759730545,NetBanking
C00642,21313.608779262264,3,4,2669.1233183186177,Card
C00643,36901.45846881029,3,4,3055.818364980372,UPI
C00644,16961.390278264982,9,4,3776.3296871795756,UPI
C00645,34760.36263084921,5,3,1143.9440775146838,UPI
C00646,38824.76378780491,3,1,1309.4297541559527,Card
C00647,6222.798907381473,4,8,532.3154922135483,NetBanking
C00648,27912.57956235699,5,2,1859.1703426651488,UPI
C00649,31295.998440941046,5,4,2167.5559000563403,UPI
C00650,6899.167426734557,3,7,2675.3259380190893,Card
C00651,57059.13479400937,10,0,1213.2048944351127,Card
C00652,18321.31988598666,7,1,2527.8065146521753,UPI
C00653,27389.7295824998,4,2,1875.8329565799327,UPI
C00654,66725.80468810606,23,2,1160.9890415978216,UPI
C00655,27087.031371177607,5,3,2412.6697287467487,UPI
C00656,42103.70466479648,24,0,1527.9427713478851,UPI
C00657,55769.04636912613,21,2,4109.986834729533,Card
C00658,34170.971169053795,15,1,5833.302787475182,UPI
C00659,25043.26495400248,11,2,1151.0095043363497,Card
C00660,63625.065888636025,16,1,4862.003138413148,UPI
C00661,24005.89025508538,10,2,2232.9679287156914,Card
C00662,79713.75224914865,18,2,3236.064958925373,UPI
C00663,76939.97374047828,22,2,4733.986890000309,UPI
C00664,64598.04894625609,20,2,3531.8022003120223,NetBanking
C00665,31732.35942264233,5,4,1012.2666247764269,UPI
C00666,45160.96641600586,19,0,2174.145549920727,UPI
C00667,30490.397391044608,5,2,1572.4734624350592,Card
C00668,54060.24399717582,20,1,3338.401540643018,UPI
C00669,82295.27037604783,8,2,4317.281560163432,Card
C00670,25464.831243036693,10,2,1302.342386581189,Card
C00671,4848.015815412897,2,5,926.2501380767483,Card
C00672,77686.22447356994,20,0,5955.846944847647,Card
C00673,75003.09609878494,10,2,2213.4470500188177,Card
C00674,31521.60962051229,3,4,3218.762222421052,UPI
C00675,12831.83895264467,8,4,2611.276231812425,UPI
C00676,13918.668346928542,4,3,3622.594242006386,UPI
C00677,33245.13778678335,7,2,3392.6764460377008,Card
C00678,17290.47099701049,4,9,2471.339678033053,UPI
C00679,54581.74129594371,19,1,3157.274459865011,UPI
C00680,35186.82535219035,8,3,3462.3157059660275,UPI
C00681,46270.856267572,21,1,4754.722372030892,UPI
C00682,51166.7904349366,24,1,1995.0872082726014,UPI
C00683,88385.45828656679,19,2,3627.008402795023,UPI
C00684,8980.747164599186,2,8,2007.087172564391,UPI
C00685,32988.65323946692,8,3,1764.5098477734118,UPI
C00686,10862.24987430216,11,3,3955.4188062740313,NetBanking
C00687,57262.31765285964,16,2,2756.148266669252,Card
C00688,68132.19422305218,14,1,3627.0352617445474,UPI
C00689,67836.02877083726,12,0,2560.089638200051,UPI
C00690,25465.991629743334,7,3,829.0835204147427,NetBanking
C00691,13545.482782965526,5,2,2930.847781030868,UPI
C00692,33850.02874683289,6,3,1220.1943041395052,UPI
C00693,15013.491127961926,7,2,2997.4831229362303,UPI
C00694,10234.218564264998,4,6,2457.551462125617,Card
C00695,12575.329667834449,11,2,2953.7618344351577,UPI
C00696,13412.566618822042,3,6,2493.4237736803575,Card
C00697,61131.37983307878,18,0,1514.2163724289417,Card
C00698,88602.7434092912,23,0,2880.131628730399,NetBanking
C00699,27940.678805093477,8,1,3297.0783940608453,UPI
C00700,40932.667913269746,19,2,2224.9092132111373,UPI
C00701,16313.721336627548,4,4,3111.600403837655,UPI
C00702,48707.65855423224,11,1,2261.8296545439807,Card
C00703,30346.96337140489,4,1,2323.7106929247657,UPI
C00704,4886.6788825451695,2,6,1571.0998690093406,Card
C00705,77874.09161495962,21,2,5491.484966191827,UPI
C00706,58987.55665218692,24,2,5121.126923401098,UPI
C00707,22940.21190962455,8,4,893.2362330964459,NetBanking
C00708,75061.89271099836,24,0,5797.199992503222,UPI
C00709,71663.27680613741,13,2,5935.311750907666,UPI
C00710,8726.532345205203,9,2,1357.4998072516285,UPI
C00711,29052.85973833693,8,1,2394.116684563075,Card
C00712,35998.02186508565,5,1,1446.3246841056152,UPI
C00713,10699.877437066254,3,8,792.8085126770391,UPI
C00714,40097.72829627353,17,1,1181.3036468875296,UPI
C00715,31821.19664340379,11,2,3659.6489078049967,UPI
C00716,12903.782175814595,8,4,3084.6213849819624,UPI
C00717,32519.21785324542,24,0,5964.914387190577,UPI
C00718,8023.258237409848,11,1,3362.32895374331,UPI
C00719,65272.568176912646,11,2,3190.334432780628,UPI
C00720,11486.018658253552,1,4,2782.2924322204517,NetBanking
C00721,30595.66888692265,24,0,1008.9644079904944,UPI
C00722,26899.068245729028,3,3,3693.0603267732695,UPI
C00723,22389.2203339115,4,4,1630.2110772916672,UPI
C00724,26240.51383268236,11,0,3954.1340428238955,NetBanking
C00725,16877.017072418486,2,7,547.0336049399408,UPI
C00726,108466.6054995453,9,1,28699.646564721646,Card
C00727,24539.65385379513,3,4,3320.1876535448723,Card
C00728,38405.966658857964,10,1,2022.4670145105763,UPI
C00729,23050.250477906295,11,4,2594.7750796230075,UPI
C00730,85009.64310609412,8,0,2884.4698226217665,UPI
C00731,30793.687225473623,4,3,1170.7538292404256,UPI
C00732,41341.83720398312,8,1,4854.42183652052,NetBanking
C00733,18593.16183690817,2,9,556.0621123315414,UPI
C00734,60893.28031105599,12,0,5136.152896583462,UPI
C00735,36044.85083825014,10,1,4832.64457342942,Card
C00736,66627.83188392888,23,2,2742.3875458384646,UPI
C00737,10337.778031607622,6,9,2229.4027448235547,Card
C00738,34766.219751277866,5,3,3134.992080318299,UPI
C00739,70974.15300709938,23,0,4240.641072164845,UPI
C00740,81821.37932773324,16,0,3685.537648711031,UPI
C00741,42900.004630607604,19,0,3405.703766006378,Card
C00742,24572.272118613822,11,1,2135.1604857919,UPI
C00743,9144.503116540911,7,2,960.9085578603969,Card
C00744,38161.13800775433,6,1,1440.6224714774892,UPI
C00745,42070.80661260983,15,0,3172.9310457808638,UPI
C00746,55433.06676892469,22,2,1264.973463977975,Card
C00747,88292.4871078625,8,2,2730.8089587536047,UPI
C00748,36305.25591061146,7,3,3821.482996016019,UPI
C00749,88683.75656158838,21,2,5205.280152184926,UPI
C00750,37590.13082557426,9,4,3372.103112228214,UPI
C00751,53938.68127788065,24,1,1622.5896976695872,UPI
C00752,46440.0088604403,11,1,3045.888608644341,UPI
C00753,234565.45862365025,19,1,18720.80318812363,Card
C00754,19743.417983034036,6,1,951.7520710513256,UPI
C00755,16879.056744845504,4,5,1710.9660041275688,UPI
C00756,3510.137856031466,3,5,2020.899343897044,UPI
C00757,21012.55555874936,10,4,1409.4210743746116,Card
C00758,33428.30869501774,13,0,3841.0798608468594,UPI
C00759,55626.03393122736,12,2,5184.321823782653,UPI
C00760,20293.317782713668,10,2,3906.251675515143,UPI
C00761,171951.25982363778,11,3,26705.17231791275,UPI
C00762,88728.57742782818,14,2,4439.4140366906395,NetBanking
C00763,21771.78109390567,3,2,3979.534626614717,UPI
C00764,5218.136009518617,1,3,1130.3123156943186,Card
C00765,24544.291633712375,11,2,2842.524774841319,Card
C00766,65408.641322708245,9,2,1256.7285027081628,UPI
C00767,37190.22413781974,9,2,3643.608262735824,Card
C00768,10576.085505242962,5,3,2459.219036379918,UPI
C00769,19207.886703125958,5,1,991.297405688606,UPI
C00770,73455.5048755711,19,2,4329.588509293474,UPI
C00771,81271.50583172956,20,1,4330.585847501816,UPI
C00772,20438.3460660802,8,1,729.4472256516411,UPI
C00773,63301.6222370854,17,0,4942.193206368147,Card
C00774,15321.755796468871,8,2,1184.6538952827523,Card
C00775,27285.18630754045,10,4,3930.676927211764,UPI
C00776,160551.71997357171,10,1,29615.121124903646,Card
C00777,13133.942925216104,9,1,2262.326344964238,UPI
C00778,27968.41179862355,16,2,5024.570944996408,UPI
C00779,195566.3776633608,19,3,19647.187383202756,UPI
C00780,86694.36689145998,15,0,3129.7701804634207,UPI
C00781,23980.81017157137,5,2,1485.566487273331,Card
C00782,72632.139597033,11,1,4792.856425815264,UPI
C00783,55712.97902845962,20,0,2847.530441258472,UPI
C00784,34628.7294953334,3,3,3825.5673082366393,NetBanking
C00785,26540.33602502988,9,2,1652.7693561122833,Card
C00786,10400.5405773993,11,1,712.7397661975338,NetBanking
C00787,27173.718653266667,3,2,3479.113315119556,UPI
C00788,22064.976977679442,11,2,1549.1946593285047,Card
C00789,39180.69074830748,11,3,3990.192215796091,Card
C00790,36896.44842447078,8,2,1793.448771828362,UPI
C00791,59505.68348107637,21,2,5274.905381473043,UPI
C00792,82085.75837351593,18,2,2558.841963509729,UPI
C00793,22210.34185524529,8,1,2298.0774274539476,UPI
C00794,38199.870094715356,11,3,3779.2311515297165,Card
C00795,51650.455884724724,24,0,4909.18673627962,Card
C00796,32781.50389142533,8,1,2938.4558138450557,UPI
C00797,60302.602669921325,18,1,5429.927191287159,UPI
C00798,34829.73706499547,20,2,2177.745244748584,NetBanking
C00799,17940.684143552284,5,6,2750.9427293665162,Card
C00800,46909.77209018362,8,1,5547.455812863693,UPI
C00801,35385.8474403069,8,2,2930.6854406129487,Card
C00802,9589.88144314549,9,4,1245.1500042928874,UPI
C00803,55676.05022774714,17,2,1175.5082820523874,NetBanking
C00804,21122.794978262427,11,1,2519.1077816226775,NetBanking
C00805,79795.80268229253,14,0,5600.350271880224,UPI
C00806,36053.30364396523,8,0,1737.4892951967508,Card
C00807,25702.766923385643,7,4,3011.7761547137793,UPI
C00808,82503.0530374823,10,1,15445.149852926208,UPI
C00809,18056.345968077887,5,5,859.4549167222128,UPI
C00810,39487.28605629217,7,2,1876.2879873257464,Card
C00811,119162.84042259416,21,2,14833.378987573964,UPI
C00812,28023.733540186186,8,3,995.9431959551005,Card
C00813,58362.663025029804,13,2,4291.8863865260655,UPI
C00814,85499.79727490597,14,2,2628.6234588825164,UPI
C00815,63099.24505355394,18,0,1893.2211053908557,UPI
C00816,21615.005849201236,4,2,3687.76171533279,UPI
C00817,10352.416403387093,5,2,1342.06599668354,NetBanking
C00818,14649.117796220171,1,6,978.5436030686055,Card
C00819,20359.324758120238,8,1,3830.4235529863204,NetBanking
C00820,89100.25718146906,18,1,3755.710895756249,Card
C00821,62882.412654700085,17,0,5883.422705258125,NetBanking
C00822,39815.78712824171,6,1,1332.6775512666113,Card
C00823,36755.818375606985,10,4,3352.8822075636626,UPI
C00824,14655.196235860889,2,6,2600.5747013845603,UPI
C00825,5802.469802842893,1,9,671.661988866904,UPI
C00826,192160.56854339008,11,2,17914.345212459695,UPI
C00827,121084.75419159318,21,1,15007.228333299823,NetBanking
C00828,49205.377992564216,22,0,3373.5162430104738,UPI
C00829,10369.61751693071,5,6,969.5208228535297,UPI
C00830,34830.309964409265,11,4,1631.595603080063,Card
C00831,59923.93969624289,18,1,2819.9058371547535,Card
C00832,33497.33861061144,10,4,2289.455880812525,UPI
C00833,84283.32883030106,15,1,2637.4972381198854,Card
C00834,35289.98547425562,6,3,3903.113118399571,UPI
C00835,6054.248853554489,5,4,1670.8996711943696,UPI
C00836,36293.72455446054,3,1,1995.9267649436972,UPI
C00837,58362.57752342874,22,0,2857.4094039713355,NetBanking
C00838,27897.90385834061,5,1,1843.6189050618,UPI
C00839,6416.718316244984,6,3,1193.5904979751685,NetBanking
C00840,58489.706394958856,8,2,3534.5362287453495,UPI
C00841,24826.874585044687,11,1,844.5302582058314,UPI
